epoch,loss,step
54,0.4099290370941162,6149
55,0.25416430830955505,6199
55,0.2887798547744751,6249
56,0.3814553916454315,6299
56,0.023768261075019836,6349
57,0.285744845867157,6399
57,0.5005817413330078,6449
58,0.010399321094155312,6499
58,0.308497816324234,6549
58,0.42119914293289185,6599
59,0.02600117400288582,6649
59,0.3922460973262787,6699
60,0.5572537183761597,6749
60,0.022179292514920235,6799
61,0.11178266257047653,6849
61,0.3368006646633148,6899
62,0.014458294957876205,6949
62,0.2172931283712387,6999
62,0.2615842819213867,7049
63,0.11340861022472382,7099
63,0.8337209224700928,7149
64,0.006855893414467573,7199
64,0.21258249878883362,7249
65,0.1514461785554886,7299
65,0.020060278475284576,7349
66,0.8494914174079895,7399
66,0.196527898311615,7449
66,0.04355678707361221,7499
67,0.3622003197669983,7549
67,0.024361073970794678,7599
68,0.008511694148182869,7649
68,0.2786808907985687,7699
69,0.027881378307938576,7749
69,0.1291714608669281,7799
70,0.07886815071105957,7849
70,0.4351430833339691,7899
70,0.017093241214752197,7949
71,0.11999479681253433,7999
71,0.024408772587776184,8049
72,0.010691623203456402,8099
72,0.29137715697288513,8149
73,0.2614515721797943,8199
73,0.24902470409870148,8249
74,0.020430130884051323,8299
74,0.3001372814178467,8349
74,0.33177638053894043,8399
75,0.15734639763832092,8449
75,0.27793020009994507,8499
76,0.0192758459597826,8549
76,0.3300815224647522,8599
77,0.8607082366943359,8649
77,0.27619028091430664,8699
78,0.888628363609314,8749
78,0.01270427368581295,8799
79,0.016126668080687523,8849
79,0.03406674787402153,8899
79,0.35900503396987915,8949
80,0.13583585619926453,8999
80,0.18172556161880493,9049
81,0.22589150071144104,9099
81,0.011742754839360714,9149
82,0.18075743317604065,9199
82,0.3868734538555145,9249
83,0.005985431373119354,9299
83,0.20324335992336273,9349
83,0.309452086687088,9399
84,0.013183685950934887,9449
84,0.23872818052768707,9499
85,0.4269966781139374,9549
85,0.013080503791570663,9599
86,0.03907211124897003,9649
86,0.2026241421699524,9699
87,0.007227702531963587,9749
87,0.11590772122144699,9799
87,0.16867581009864807,9849
88,0.043051183223724365,9899
88,0.8502023220062256,9949
89,0.0033475097734481096,9999
89,0.10345824062824249,10049
90,0.06246945634484291,10099
90,0.010093243792653084,10149
91,0.9920607805252075,10199
91,0.11045277118682861,10249
91,0.021698225289583206,10299
92,0.21269427239894867,10349
92,0.013094739988446236,10399
93,0.004362708888947964,10449
93,0.15285201370716095,10499
94,0.015260367654263973,10549
94,0.055760063230991364,10599
95,0.026749132201075554,10649
95,0.27705514430999756,10699
95,0.00860140286386013,10749
96,0.0509985014796257,10799
96,0.014586946927011013,10849
97,0.005713915918022394,10899
97,0.18182148039340973,10949
98,0.16432127356529236,10999
98,0.13845130801200867,11049
99,0.011367671191692352,11099
99,0.18989256024360657,11149
99,0.25447601079940796,11199
