epoch,out_0,out_1,step,train_loss
0,0.6675412058830261,0.49452924728393555,1,0.2555006742477417
1,0.509147584438324,0.4521440863609314,3,0.30014610290527344
2,0.4669504463672638,0.4396173655986786,5,0.31402868032455444
3,0.4566695988178253,0.4423690736293793,7,0.31095224618911743
4,0.4604131281375885,0.45248380303382874,9,0.29977402091026306
5,0.47034379839897156,0.4654240310192108,11,0.2857714593410492
6,0.4822794795036316,0.47850048542022705,13,0.2719617486000061
7,0.49385103583335876,0.4901483654975891,15,0.2599487006664276
8,0.5037497878074646,0.49954065680503845,17,0.25045955181121826
9,0.5113444924354553,0.5063540935516357,19,0.24368628859519958
10,0.5164543986320496,0.5106092691421509,21,0.23950329422950745
11,0.5191971063613892,0.5125544667243958,23,0.23760315775871277
12,0.5198787450790405,0.5125764608383179,25,0.23758171498775482
13,0.5189120769500732,0.5111311078071594,27,0.2389928102493286
14,0.5167537331581116,0.5086897015571594,29,0.2413858026266098
15,0.5138571262359619,0.5056980848312378,31,0.2443343847990036
16,0.5106359124183655,0.5025470852851868,33,0.24745939671993256
17,0.5074402093887329,0.49955374002456665,35,0.25044646859169006
18,0.5045420527458191,0.4969518780708313,37,0.25305742025375366
19,0.5021302700042725,0.494891494512558,39,0.25513458251953125
20,0.5003122687339783,0.49344396591186523,41,0.2565990090370178
21,0.49912288784980774,0.4926139712333679,43,0.25744059681892395
22,0.4985366463661194,0.4923519790172577,45,0.25770649313926697
23,0.4984824061393738,0.4925706088542938,47,0.2574845850467682
24,0.4988584518432617,0.4931594729423523,49,0.2568873167037964
25,0.49954739212989807,0.4939984381198883,51,0.2560376226902008
26,0.5004290342330933,0.49497056007385254,53,0.2550547420978546
27,0.5013907551765442,0.4959704577922821,55,0.2540457546710968
28,0.5023356676101685,0.4969111979007721,57,0.25309839844703674
29,0.5031871795654297,0.49772748351097107,59,0.252277672290802
30,0.5038918256759644,0.49837759137153625,61,0.25162509083747864
31,0.5044187307357788,0.4988411068916321,63,0.25116026401519775
32,0.5047577619552612,0.4991176426410675,65,0.25088319182395935
33,0.5049164295196533,0.4992218613624573,67,0.2507787346839905
34,0.5049156546592712,0.49918001890182495,69,0.25082066655158997
35,0.5047857165336609,0.4990251362323761,71,0.2509758472442627
36,0.504561185836792,0.4987930953502655,73,0.2512083351612091
37,0.5042780041694641,0.4985191226005554,75,0.25148308277130127
38,0.5039699673652649,0.49823492765426636,77,0.25176820158958435
39,0.5036661028862,0.4979671239852905,79,0.25203701853752136
40,0.5033898949623108,0.4977353513240814,81,0.2522697448730469
41,0.503157377243042,0.4975530207157135,83,0.2524529993534088
42,0.5029787421226501,0.49742642045021057,85,0.2525802552700043
43,0.5028570294380188,0.4973564147949219,87,0.25265058875083923
44,0.5027908086776733,0.4973389804363251,89,0.2526680827140808
45,0.5027740001678467,0.4973667562007904,91,0.25264015793800354
46,0.5027978420257568,0.4974299371242523,93,0.25257664918899536
47,0.5028523206710815,0.4975179433822632,95,0.25248822569847107
48,0.5029262900352478,0.49762022495269775,97,0.2523854672908783
49,0.5030097961425781,0.4977269470691681,99,0.25227826833724976
50,0.5030938386917114,0.49783018231391907,101,0.2521745562553406
51,0.5031711459159851,0.49792346358299255,103,0.2520808279514313
52,0.5032361745834351,0.4980025589466095,105,0.25200149416923523
53,0.5032860636711121,0.4980650246143341,107,0.25193876028060913
54,0.5033190846443176,0.49811047315597534,109,0.2518931031227112
55,0.5033355355262756,0.4981398582458496,111,0.25186359882354736
56,0.503337025642395,0.4981550872325897,113,0.2518482804298401
57,0.5033258199691772,0.4981589615345001,115,0.25184446573257446
58,0.5033050775527954,0.4981546998023987,117,0.2518486976623535
59,0.5032779574394226,0.4981454014778137,119,0.25185805559158325
60,0.5032474994659424,0.49813419580459595,121,0.2518692910671234
61,0.5032165050506592,0.4981234669685364,123,0.25188007950782776
62,0.5031874179840088,0.4981153905391693,125,0.2518881559371948
63,0.5031618475914001,0.49811142683029175,127,0.2518921494483948
64,0.5031409859657288,0.49811235070228577,129,0.25189125537872314
65,0.5031254291534424,0.49811866879463196,131,0.25188490748405457
66,0.5031151175498962,0.49813002347946167,133,0.2518734633922577
67,0.503109872341156,0.49814608693122864,135,0.2518573999404907
68,0.5031089782714844,0.49816590547561646,137,0.25183746218681335
69,0.5031114816665649,0.49818870425224304,139,0.2518145740032196
70,0.5031166076660156,0.498213529586792,141,0.2517896890640259
71,0.5031232833862305,0.4982394278049469,143,0.2517637014389038
72,0.5031306743621826,0.49826565384864807,145,0.2517373859882355
73,0.5031380653381348,0.4982915222644806,147,0.2517114281654358
74,0.5031447410583496,0.49831652641296387,149,0.25168630480766296
75,0.5031505227088928,0.49834033846855164,151,0.25166240334510803
76,0.5031549334526062,0.49836283922195435,153,0.25163987278938293
77,0.5031579732894897,0.4983840584754944,155,0.25161856412887573
78,0.5031598806381226,0.49840399622917175,157,0.2515985369682312
79,0.5031605362892151,0.4984230101108551,159,0.25157952308654785
80,0.503160297870636,0.49844124913215637,161,0.2515612244606018
81,0.5031595230102539,0.4984591007232666,163,0.2515432834625244
82,0.5031583309173584,0.4984767735004425,165,0.2515255808830261
83,0.5031570196151733,0.4984946548938751,167,0.25150763988494873
84,0.5031558871269226,0.49851271510124207,169,0.25148946046829224
85,0.5031551718711853,0.49853143095970154,171,0.2514707148075104
86,0.5031548142433167,0.49855080246925354,173,0.2514513432979584
87,0.5031551122665405,0.49857082962989807,175,0.25143125653266907
88,0.5031560063362122,0.4985915720462799,177,0.25141045451164246
89,0.503157377243042,0.4986130893230438,179,0.251388818025589
90,0.5031594634056091,0.49863526225090027,181,0.25136658549308777
91,0.5031619668006897,0.49865806102752686,183,0.2513437569141388
92,0.5031648874282837,0.49868136644363403,185,0.25132036209106445
93,0.5031681060791016,0.4987052083015442,187,0.2512964606285095
94,0.5031715631484985,0.4987293779850006,189,0.2512722909450531
95,0.5031751394271851,0.4987538754940033,191,0.25124767422676086
96,0.5031788945198059,0.49877873063087463,193,0.2512228190898895
97,0.5031825304031372,0.4988038241863251,195,0.25119757652282715
98,0.5031862258911133,0.49882906675338745,197,0.2511723041534424
99,0.5031898617744446,0.4988546371459961,199,0.25114667415618896
100,0.5031934976577759,0.49888038635253906,201,0.2511208951473236
101,0.5031969547271729,0.49890652298927307,203,0.2510947287082672
102,0.5032005310058594,0.4989328980445862,205,0.25106823444366455
103,0.5032040476799011,0.49895960092544556,207,0.2510415017604828
104,0.5032075643539429,0.49898654222488403,209,0.25101450085639954
105,0.5032110214233398,0.4990140199661255,211,0.2509869635105133
106,0.5032145977020264,0.49904197454452515,213,0.25095894932746887
107,0.5032181739807129,0.49907031655311584,215,0.2509306073188782
108,0.5032219290733337,0.4990993142127991,217,0.2509015202522278
109,0.5032256245613098,0.49912869930267334,219,0.25087207555770874
